"Longitude.x.","Latitude.y.","Aepyceros.melampus","Alcelaphus.buselaphus","Beatragus.hunteri","Cephalophus.adersi","Cephalophus.callipygus","Cephalophus.dorsalis","Cephalophus.harveyi","Cephalophus.jentinki","Cephalophus.leucogaster","Cephalophus.natalensis","Cephalophus.niger","Cephalophus.nigrifrons","Cephalophus.ogilbyi","Cephalophus.rufilatus","Cephalophus.silvicultor","Cephalophus.spadix","Cephalophus.weynsi","Cephalophus.zebra","Ceratotherium.simum","Choeropsis.liberiensis","Connochaetes.taurinus","Damaliscus.lunatus","Diceros.bicornis","Equus.quagga","Eudorcas.thomsonii","Giraffa.camelopardalis","Hippopotamus.amphibius","Hippotragus.equinus","Hippotragus.niger","Hyemoschus.aquaticus","Hylochoerus.meinertzhageni","Kobus.ellipsiprymnus","Kobus.kob","Litocranius.walleri","Loxodonta.africana","Loxodonta.cyclotis","Madoqua.guentheri","Madoqua.kirkii","Nanger.granti","Neotragus.batesi","Neotragus.pygmaeus","Nesotragus.moschatus","Okapia.johnstoni","Oreotragus.oreotragus","Oryx.beisa","Ourebia.ourebi","Phacochoerus.aethiopicus","Phacochoerus.africanus","Philantomba.maxwellii","Philantomba.monticola","Potamochoerus.larvatus","Potamochoerus.porcus","Raphicerus.campestris","Raphicerus.sharpei","Redunca.arundinum","Redunca.fulvorufula","Redunca.redunca","Sylvicapra.grimmia","Syncerus.caffer","Tragelaphus.angasii","Tragelaphus.buxtoni","Tragelaphus.eurycerus","Tragelaphus.imberbis","Tragelaphus.oryx","Tragelaphus.scriptus","Tragelaphus.spekii","Tragelaphus.strepsiceros","BIO1","BIO2","BIO3","BIO4","BIO5","BIO6","BIO7","BIO8","BIO9","BIO10","BIO11","BIO12","BIO13","BIO14","BIO15","BIO16","BIO17","BIO18","BIO19","Total.livestock.Aw","Human.footprint","Land.Cover"
10.5833333333333,2.58333333333334,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,23.8350200653076,7.61991691589355,77.1871719360352,80.0895690917969,29.0790004730225,19.2070007324219,9.87199974060059,23.4222087860107,24.4203338623047,24.6019172668457,22.6899166107178,2125,371,51,58.6452522277832,883,216,521,474,376.495684559996,4,"Tree Covered Area"
10.75,2.58333333333334,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,23.7243118286133,7.69899988174438,77.8699340820312,78.5179061889648,28.9860000610352,19.0990009307861,9.88699913024902,23.3096656799316,24.3033752441406,24.4715423583984,22.6003761291504,2029,354,47,58.4131546020508,836,206,510,438,376.495684559996,6,"Tree Covered Area"
14.25,2.58333333333334,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,23.7784900665283,11.866229057312,83.5900192260742,64.5138778686523,31.0914993286133,16.8957500457764,14.1957492828369,23.6318340301514,23.6256675720215,24.6880836486816,23.1424999237061,1614,259,38,50.5878982543945,619,146,508,438,540.432955981562,3,"Tree Covered Area"
14.4166666666667,2.58333333333334,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,23.6026878356934,11.7500419616699,83.585578918457,63.4909858703613,30.8454990386963,16.7880001068115,14.0574989318848,23.4451656341553,23.4852905273438,24.4892501831055,22.9497089385986,1626,256,39,49.5039253234863,620,152,508,445,540.432955981562,3,"Tree Covered Area"
14.5833333333333,2.58333333333334,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,23.5967712402344,11.6254167556763,83.7928237915039,62.9271392822266,30.7560005187988,16.8819999694824,13.8740005493164,23.4439582824707,23.5154590606689,24.4559993743896,22.9225826263428,1626,251,39,48.4579887390137,617,157,503,449,540.432955981562,2,"Tree Covered Area"
14.75,2.58333333333334,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,23.7323341369629,11.4836664199829,83.4250564575195,62.8055419921875,30.8549995422363,17.089750289917,13.7652492523193,23.5804176330566,23.6777076721191,24.5732498168945,23.0469989776611,1619,246,40,47.5540466308594,610,160,497,451,540.432955981562,2,"Tree Covered Area"
14.9166666666667,2.58333333333334,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,23.7971973419189,11.2185621261597,83.5102767944336,62.6643486022949,30.7882499694824,17.3544998168945,13.4337501525879,23.6397094726562,23.7744579315186,24.6169166564941,23.0989589691162,1619,243,40,46.832462310791,608,163,492,455,540.432955981562,2,"Tree Covered Area"
15.0833333333333,2.58333333333334,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,24.0117073059082,10.9672088623047,83.2868270874023,63.1408500671387,30.9042491912842,17.7362499237061,13.1679992675781,23.8308753967285,24.0209159851074,24.8234996795654,23.2929172515869,1612,237,41,45.7849922180176,599,165,486,458,540.432955981562,2,"Tree Covered Area"
15.25,2.58333333333334,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,24.4533443450928,10.7013959884644,82.8794631958008,63.636100769043,31.2512493133545,18.3392505645752,12.9119987487793,24.2554588317871,24.4580841064453,25.2738342285156,23.728458404541,1584,227,40,44.7892265319824,582,163,472,457,540.432955981562,3,"Tree Covered Area"
16.0833333333333,2.58333333333334,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,24.8331146240234,10.0599374771118,82.0700225830078,62.1225433349609,31.3747501373291,19.117000579834,12.2577495574951,24.353458404541,24.8059177398682,25.661958694458,24.1725006103516,1594,217,38,42.2364692687988,585,158,445,500,452.578421283114,3,"Tree Covered Area"
16.25,2.58333333333334,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,24.7064380645752,10.1285419464111,82.2422256469727,61.5192260742188,31.2617492675781,18.9462490081787,12.3155002593994,24.2622909545898,24.652624130249,25.5459175109863,24.0852508544922,1617,218,38,42.1105194091797,595,159,447,514,332.953245707387,3,"Tree Covered Area"
16.4166666666667,2.58333333333334,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,24.4431972503662,10.0197706222534,82.3063583374023,60.191967010498,30.9122505187988,18.7385005950928,12.1737499237061,24.0160827636719,24.392749786377,25.2718753814697,23.8386669158936,1634,217,38,41.7632827758789,599,160,450,524,187.419632900709,2,"Tree Covered Area"
16.5833333333333,2.58333333333334,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,24.3936977386475,10.0478963851929,82.2502365112305,60.4621810913086,30.9052505493164,18.6889991760254,12.216251373291,23.9825420379639,24.3264579772949,25.2312927246094,23.8009586334229,1650,217,39,41.6861305236816,606,161,451,533,98.911955840226,1,"Tree Covered Area"
16.75,2.58333333333334,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,24.3697090148926,10.0150003433228,82.3398818969727,59.8772354125977,30.8722496032715,18.70924949646,12.1630001068115,23.9731254577637,24.298583984375,25.2076244354248,23.7973327636719,1660,216,39,41.5821495056152,610,161,452,541,84.2102082431686,1,"Tree Covered Area"
10.0833333333333,2.41666666666667,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,25.3259582519531,7.56712484359741,76.3931655883789,81.7453231811523,30.6257495880127,20.7202491760254,9.9055004119873,24.8904590606689,25.941291809082,26.1807918548584,24.2018737792969,2375,437,68,60.8857307434082,1029,248,525,590,374.551350827904,5,"Tree Covered Area"
10.25,2.41666666666667,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,23.908166885376,7.5600414276123,75.0153045654297,84.5454940795898,29.2272491455078,19.1492500305176,10.0779991149902,23.4855823516846,24.5538749694824,24.7403335571289,22.714916229248,2304,407,61,58.8388366699219,977,246,542,537,376.544233938237,5,"Tree Covered Area"
10.4166666666667,2.41666666666667,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,24.1082820892334,7.62206220626831,76.7250900268555,79.12548828125,29.3822498321533,19.4479999542236,9.93424987792969,23.7227916717529,24.7020416259766,24.8794593811035,22.9848747253418,2188,384,56,58.9266891479492,923,233,532,490,376.544233938237,6,"Tree Covered Area"
12.0833333333333,2.41666666666667,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,23.8184585571289,9.00608253479004,82.6587371826172,65.9727020263672,29.7722492218018,18.8767490386963,10.8955001831055,23.5907077789307,24.155834197998,24.5999164581299,22.9689159393311,1620,297,41,59.0828170776367,661,141,399,358,337.848057866706,4,"Tree Covered Area"
12.25,2.41666666666667,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,23.7777500152588,9.2185001373291,83.3310699462891,64.8702621459961,29.8099994659424,18.7474994659424,11.0625,23.5641670227051,24.0673332214355,24.562915802002,22.9603748321533,1615,297,41,59.0348510742188,658,140,395,359,337.848057866706,5,"Tree Covered Area"
12.4166666666667,2.41666666666667,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,23.7323017120361,9.43668746948242,83.6326370239258,64.8491134643555,29.9270000457764,18.6435012817383,11.2834987640381,23.5279579162598,23.9693756103516,24.5221252441406,22.9304580688477,1610,296,42,58.8682479858398,656,140,391,361,339.057381942254,4,"Tree Covered Area"
12.5833333333333,2.41666666666667,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,23.6874580383301,9.66275024414062,84.2896194458008,64.3187255859375,29.9554996490479,18.4917507171631,11.4637489318848,23.4927082061768,23.8771667480469,24.489875793457,22.9149589538574,1607,294,42,58.2819061279297,653,141,388,279,345.103728145537,4,"Tree Covered Area"
14.25,2.41666666666667,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,23.8485412597656,12.2994585037231,84.1823272705078,64.9795684814453,31.3525009155273,16.742000579834,14.6105003356934,23.7139167785645,23.7019157409668,24.7560005187988,23.1997909545898,1608,256,41,50.136116027832,619,155,509,428,540.502645190211,3,"Tree Covered Area"
14.4166666666667,2.41666666666667,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,23.9768218994141,12.0930624008179,84.2663345336914,63.5684852600098,31.3490009307861,16.9979991912842,14.351001739502,23.8270416259766,23.8766250610352,24.8542499542236,23.3065414428711,1596,249,41,48.8107643127441,610,159,500,429,540.502645190211,3,"Tree Covered Area"
14.5833333333333,2.41666666666667,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,23.6446361541748,11.8365211486816,83.9901504516602,64.4139862060547,30.9179992675781,16.8252506256104,14.0927486419678,23.4930000305176,23.5929164886475,24.51220703125,22.9429168701172,1621,249,43,47.7164764404297,616,168,504,436,540.502645190211,2,"Tree Covered Area"
14.75,2.41666666666667,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,23.7037601470947,11.5998544692993,83.6387252807617,64.5904235839844,30.9032497406006,17.0342502593994,13.8689994812012,23.5497913360596,23.6841239929199,24.5543746948242,22.9825839996338,1621,244,44,46.6384696960449,613,173,498,441,540.502645190211,2,"Tree Covered Area"
14.9166666666667,2.41666666666667,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,23.921895980835,11.2737913131714,83.5869674682617,64.6860275268555,30.9659996032715,17.4785003662109,13.4874992370605,23.7572917938232,23.9420833587646,24.7488327026367,23.1782493591309,1612,240,44,45.988353729248,606,174,492,442,540.502645190211,2,"Tree Covered Area"
15.0833333333333,2.41666666666667,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,24.1723117828369,10.9568328857422,83.4154891967773,64.8144073486328,31.0650005340576,17.9297504425049,13.1352500915527,23.9879169464111,24.2229995727539,24.9850006103516,23.4135837554932,1598,233,45,44.9422340393066,596,176,387,443,540.502645190211,2,"Tree Covered Area"
15.25,2.41666666666667,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,24.327938079834,10.6547498703003,83.2418670654297,64.9883804321289,31.0727500915527,18.2730007171631,12.7997493743896,24.1139583587646,24.3832492828369,25.1470832824707,23.5709991455078,1589,226,45,44.0232200622559,586,176,383,447,540.502645190211,3,"Tree Covered Area"
15.5833333333333,2.41666666666667,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,24.2085304260254,10.3592700958252,83.2019882202148,63.5035820007324,30.8032493591309,18.3525009155273,12.4507484436035,23.6782073974609,24.2712078094482,25.0111656188965,23.4692077636719,1607,225,44,42.6377449035645,587,176,373,470,540.502645190211,2,"Tree Covered Area"
15.75,2.41666666666667,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,24.6375522613525,10.2988128662109,83.1152725219727,64.0470123291016,31.2167491912842,18.8257503509521,12.390998840332,24.1252918243408,24.6745834350586,25.4585838317871,23.9126243591309,1598,223,42,42.4801139831543,585,170,459,477,540.385601868136,2,"Tree Covered Area"
15.9166666666667,2.41666666666667,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,24.830322265625,10.1234378814697,82.6960067749023,63.1386756896973,31.3589992523193,19.1172504425049,12.2417488098145,24.3325843811035,24.8330001831055,25.660457611084,24.1470413208008,1592,219,41,41.9575614929199,582,167,452,483,524.248547350703,2,"Tree Covered Area"
16.0833333333333,2.41666666666667,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,24.8067398071289,9.95414543151855,82.6276016235352,62.0758094787598,31.2692489624023,19.2222499847412,12.0469989776611,24.3037090301514,24.8098754882812,25.6322078704834,24.1353340148926,1594,217,40,41.6824645996094,584,165,446,491,442.586780587939,3,"Tree Covered Area"
16.25,2.41666666666667,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,24.7610931396484,9.93056297302246,82.7012710571289,60.5567016601562,31.1820011138916,19.1742496490479,12.0077514648438,24.2804584503174,24.7408332824707,25.5812492370605,24.1243743896484,1608,216,39,41.5211448669434,590,164,445,502,282.485781197651,3,"Tree Covered Area"
16.4166666666667,2.41666666666667,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,24.6226978302002,9.95214557647705,82.3699798583984,60.7816314697266,31.0877494812012,19.005500793457,12.0822486877441,24.1745834350586,24.5880012512207,25.4596672058105,24.0083751678467,1634,217,40,41.0985298156738,598,166,450,516,138.653244920516,1,"Tree Covered Area"
16.5833333333333,2.41666666666667,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,24.5161571502686,9.98577117919922,82.5799179077148,60.5756149291992,30.9895000457764,18.8972492218018,12.0922508239746,24.0857086181641,24.4757499694824,25.3542499542236,23.9114990234375,1655,217,41,40.6592178344727,604,169,454,525,84.5306465302262,1,"Tree Covered Area"
16.75,2.41666666666667,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,24.4242610931396,9.97618770599365,82.7676086425781,60.2495040893555,30.8770008087158,18.8237495422363,12.0532512664795,24.0013332366943,24.3858337402344,25.2648754119873,23.8343753814697,1666,216,41,40.535587310791,609,169,455,534,81.9268945563774,1,"Tree Covered Area"
16.9166666666667,2.41666666666667,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,24.4935417175293,9.94983291625977,82.8686676025391,59.2912254333496,30.9349994659424,18.9282493591309,12.0067501068115,24.0717926025391,24.4511241912842,25.3275833129883,23.9150409698486,1668,213,41,40.3785438537598,608,168,455,537,86.3144684181739,1,"Tree Covered Area"
28.0833333333333,2.41666666666667,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,24.1225719451904,10.6854381561279,80.8874740600586,65.5798492431641,31.4047508239746,18.1944999694824,13.2102508544922,23.4827079772949,24.5807495117188,24.9597492218018,23.3134574890137,1961,222,61,37.5271148681641,652,204,445,613,118.769858090729,7,"Shrubs Covered Area"
28.25,2.41666666666667,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,24.1458339691162,10.4125823974609,82.068000793457,64.4139022827148,31.1082496643066,18.4204998016357,12.6877498626709,23.5001659393311,24.625415802002,24.9389572143555,23.330415725708,1920,216,59,37.4763565063477,639,200,436,608,118.769858090729,7,"Tree Covered Area"
28.4166666666667,2.41666666666667,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,24.138729095459,10.3788757324219,82.0124053955078,65.9971084594727,31.0467510223389,18.3915004730225,12.6552505493164,23.4619579315186,24.6603336334229,24.9335842132568,23.2959175109863,1875,213,58,37.2806358337402,624,197,424,598,118.769858090729,6,"Tree Covered Area"
28.5833333333333,2.41666666666667,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,24.0971050262451,10.4167079925537,82.1652755737305,67.1638336181641,31.0009994506836,18.3232498168945,12.6777496337891,23.417875289917,24.6482925415039,24.8901672363281,23.244083404541,1832,212,56,37.4216995239258,612,192,415,590,118.769858090729,6,"Tree Covered Area"
28.75,2.41666666666667,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,24.0048027038574,10.5876455307007,82.1607513427734,69.2386169433594,31.0507507324219,18.164249420166,12.8865013122559,23.3080406188965,24.5965003967285,24.8089160919189,23.1264171600342,1804,211,55,37.4282035827637,604,190,409,585,118.769858090729,5,"Tree Covered Area"
9.91666666666666,2.25,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,25.4526557922363,7.61222982406616,75.9912109375,79.1052322387695,30.7362499237061,20.7189998626709,10.0172500610352,25.03733253479,26.0377082824707,26.2960414886475,24.3775424957275,2402,445,76,60.500789642334,1045,277,537,573,290.503091530141,13,"Tree Covered Area"
10.0833333333333,2.25,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,25.2013549804688,7.74241638183594,75.976806640625,79.5325927734375,30.5652503967285,20.3747501373291,10.1905002593994,24.8140830993652,25.7782917022705,26.0232086181641,24.1104583740234,2298,417,69,60.239990234375,994,254,525,544,319.58343890869,5,"Tree Covered Area"
10.25,2.25,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,24.3126354217529,7.72093772888184,75.7158813476562,81.2429122924805,29.6777496337891,19.4804992675781,10.1972503662109,23.9483757019043,24.9115829467773,25.1174583435059,23.1787090301514,2239,393,62,58.9330596923828,955,250,538,502,330.635305770907,6,"Tree Covered Area"
12.0833333333333,2.25,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,23.8746452331543,9.15324974060059,82.6012496948242,67.7755508422852,29.8874988555908,18.8062496185303,11.0812492370605,23.6502494812012,24.2316246032715,24.6574172973633,22.9927921295166,1623,297,44,59.0599784851074,666,152,409,346,119.650498655562,4,"Tree Covered Area"
