"Longitude.x.","Latitude.y.","Aepyceros.melampus","Alcelaphus.buselaphus","Ammotragus.lervia","Antidorcas.marsupialis","Beatragus.hunteri","Capra.walie","Cephalophus.adersi","Cephalophus.callipygus","Cephalophus.dorsalis","Cephalophus.harveyi","Cephalophus.jentinki","Cephalophus.leucogaster","Cephalophus.natalensis","Cephalophus.niger","Cephalophus.nigrifrons","Cephalophus.ogilbyi","Cephalophus.rufilatus","Cephalophus.silvicultor","Cephalophus.spadix","Cephalophus.weynsi","Cephalophus.zebra","Ceratotherium.simum","Cervus.elaphus","Choeropsis.liberiensis","Connochaetes.gnou","Connochaetes.taurinus","Damaliscus.lunatus","Damaliscus.pygargus","Diceros.bicornis","Equus.africanus","Equus.grevyi","Equus.quagga","Equus.zebra","Eudorcas.albonotata","Eudorcas.rufifrons","Eudorcas.thomsonii","Eudorcas.tilonura","Gazella.cuvieri","Gazella.dorcas","Gazella.leptoceros","Giraffa.camelopardalis","Hippopotamus.amphibius","Hippotragus.equinus","Hippotragus.niger","Hyemoschus.aquaticus","Hylochoerus.meinertzhageni","Kobus.ellipsiprymnus","Kobus.kob","Kobus.leche","Kobus.megaceros","Kobus.vardonii","Litocranius.walleri","Loxodonta.africana","Loxodonta.cyclotis","Madoqua.guentheri","Madoqua.kirkii","Madoqua.saltiana","Nanger.dama","Nanger.granti","Nanger.soemmerringii","Neotragus.batesi","Neotragus.pygmaeus","Nesotragus.moschatus","Okapia.johnstoni","Oreotragus.oreotragus","Oryx.beisa","Oryx.gazella","Ourebia.ourebi","Pelea.capreolus","Phacochoerus.aethiopicus","Phacochoerus.africanus","Philantomba.maxwellii","Philantomba.monticola","Potamochoerus.larvatus","Potamochoerus.porcus","Raphicerus.campestris","Raphicerus.melanotis","Raphicerus.sharpei","Redunca.arundinum","Redunca.fulvorufula","Redunca.redunca","Sus.scrofa","Sylvicapra.grimmia","Syncerus.caffer","Tragelaphus.angasii","Tragelaphus.buxtoni","Tragelaphus.derbianus","Tragelaphus.eurycerus","Tragelaphus.imberbis","Tragelaphus.oryx","Tragelaphus.scriptus","Tragelaphus.spekii","Tragelaphus.strepsiceros","BIO1","BIO2","BIO3","BIO4","BIO5","BIO6","BIO7","BIO8","BIO9","BIO10","BIO11","BIO12","BIO13","BIO14","BIO15","BIO16","BIO17","BIO18","BIO19","Land.Cover"
-2.25,8.58333333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,27.3451766967773,10.6908960342407,63.698844909668,169.941268920898,36.8935012817383,20.1100006103516,16.7835006713867,25.3058757781982,28.3255424499512,29.6412506103516,25.3058757781982,1055,182,3,70.4475402832031,436,26,187,436,"CropLand"
0.583333333333332,8.58333333333334,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,26.8352909088135,10.5778331756592,69.0549240112305,140.064666748047,35.4107513427734,20.0927505493164,15.318000793457,25.0994987487793,27.5267925262451,28.7074584960938,25.0994987487793,1253,229,6,79.077262878418,624,29,164,624,"Shrubs Covered Area"
0.75,8.58333333333334,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,25.4158954620361,10.4505414962769,72.2433319091797,136.223068237305,33.640251159668,19.1744995117188,14.4657516479492,23.664041519165,25.7496242523193,27.146541595459,23.664041519165,1299,231,8,79.6507263183594,666,34,169,666,"CropLand"
0.916666666666664,8.58333333333334,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,26.0705623626709,11.2985830307007,70.3380813598633,143.76643371582,34.9677505493164,18.9044990539551,16.0632514953613,24.2342090606689,26.3470001220703,27.9351673126221,24.2342090606689,1249,222,8,81.0934753417969,652,30,162,652,"Tree Covered Area"
3.75,8.58333333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,25.787260055542,10.7455625534058,63.4471168518066,152.407440185547,35.0517501831055,18.11549949646,16.9362506866455,23.9584999084473,26.3867092132568,27.8955421447754,23.9584999084473,1131,209,5,74.2438507080078,492,26,171,492,"CropLand"
3.91666666666666,8.58333333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,25.3488960266113,10.363166809082,63.959300994873,148.122741699219,34.2325019836426,18.0297508239746,16.202751159668,23.5732078552246,25.8851661682129,27.3973331451416,23.5732078552246,1144,216,5,75.0404663085938,500,26,169,500,"Tree Covered Area"
13.5833333333333,8.58333333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,26.6538124084473,12.5731248855591,57.8101272583008,206.573181152344,37.4290008544922,15.6800003051758,21.7490005493164,25.4871673583984,25.0621662139893,29.7596664428711,24.7797508239746,1117,255,0,102.555709838867,680,0,197,4,"Shrubs Covered Area"
13.75,8.58333333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,26.7737808227539,12.3284797668457,58.2177314758301,201.384567260742,37.2647514343262,16.088249206543,21.1765022277832,25.4742088317871,25.3784160614014,29.8345832824707,25.1077499389648,1098,254,0,103.598831176758,676,0,187,4,"Tree Covered Area"
13.9166666666667,8.58333333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,26.9405937194824,12.1650629043579,58.0498046875,203.518341064453,37.429500579834,16.4732494354248,20.9562511444092,25.5277080535889,25.6474170684814,30.0390434265137,25.3402500152588,1086,254,0,104.442436218262,675,0,182,4,"Tree Covered Area"
14.4166666666667,8.58333333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,27.0202713012695,12.3997077941895,57.4845657348633,209.500793457031,38.1002502441406,16.5297508239746,21.570499420166,25.4441680908203,25.9602909088135,30.2006664276123,25.4441680908203,1073,258,0,107.393989562988,687,0,166,687,"Tree Covered Area"
14.5833333333333,8.58333333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,27.0106563568115,12.4247283935547,57.2462615966797,210.797164916992,38.2262496948242,16.5222492218018,21.7040004730225,25.4232082366943,25.9702911376953,30.1922073364258,25.4165000915527,1072,261,0,108.650581359863,694,0,160,3,"Shrubs Covered Area"
14.75,8.58333333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,26.7908229827881,12.3568954467773,57.3871879577637,207.027755737305,38.0304985046387,16.4979991912842,21.5324993133545,25.1429176330566,25.9077911376953,29.8974590301514,25.1429176330566,1083,266,0,109.485504150391,706,0,157,706,"Shrubs Covered Area"
14.9166666666667,8.58333333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,26.353271484375,12.1024169921875,57.7639694213867,205.99235534668,37.3607482910156,16.4092502593994,20.9514980316162,24.6554584503174,25.5604591369629,29.4232501983643,24.6554584503174,1103,273,0,110.209884643555,723,0,157,723,"Shrubs Covered Area"
19.0833333333333,8.58333333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,26.6032295227051,13.4570007324219,60.9527740478516,169.292068481445,37.507999420166,15.4302501678467,22.0777492523193,25.2959594726562,25.964916229248,29.1095409393311,25.2959594726562,1047,243,0,104.118347167969,656,2,160,656,"Tree Covered Area"
19.25,8.58333333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,26.4974174499512,13.4887504577637,60.4151992797852,178.915374755859,37.6889991760254,15.362250328064,22.3267478942871,25.1996250152588,25.7863750457764,29.1161670684814,25.0394592285156,1052,240,0,102.798004150391,652,3,163,5,"Grassland"
19.4166666666667,8.58333333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,26.4357814788818,13.4359378814697,60.3401336669922,179.003601074219,37.6879997253418,15.4209995269775,22.2670001983643,25.1677913665771,25.7295837402344,29.0392074584961,24.9471664428711,1049,236,0,102.183525085449,647,2,164,5,"Tree Covered Area"
19.5833333333333,8.58333333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,26.4696350097656,13.4358549118042,60.7599830627441,175.027252197266,37.7029991149902,15.5900001525879,22.1129989624023,25.2066249847412,25.8607921600342,28.9946670532227,25.0404167175293,1051,233,0,101.235366821289,642,2,167,5,"Tree Covered Area"
19.75,8.58333333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,26.4250926971436,13.323938369751,61.2123413085938,169.958358764648,37.5027503967285,15.7360000610352,21.7667503356934,25.1342906951904,25.9801254272461,28.8499584197998,25.1280002593994,1049,230,0,100.487426757812,636,2,169,5,"Grassland"
19.9166666666667,8.58333333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,26.3523025512695,13.1681880950928,62.2410697937012,161.587844848633,37.1324996948242,15.9757499694824,21.1567497253418,25.0429992675781,26.0759162902832,28.6968746185303,25.0429992675781,1053,227,0,99.3864440917969,632,3,64,632,"Tree Covered Area"
20.9166666666667,8.58333333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,26.3687286376953,13.4772911071777,63.5661277770996,164.716522216797,37.3940010070801,16.1919994354248,21.2020015716553,24.8834571838379,26.4914989471436,28.7956657409668,24.8834571838379,1053,214,0,95.8272018432617,609,4,72,609,"Tree Covered Area"
21.0833333333333,8.58333333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,26.0333442687988,13.3291034698486,63.6279640197754,166.059585571289,36.8952484130859,15.9467496871948,20.9484977722168,24.5669593811035,26.1251659393311,28.4821243286133,24.5669593811035,1058,215,0,95.7260894775391,612,4,73,612,"Tree Covered Area"
21.25,8.58333333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,25.6844062805176,13.3780632019043,63.658073425293,162.161102294922,36.4835014343262,15.4680004119873,21.0155010223389,24.2975845336914,25.6652088165283,28.0570831298828,24.2975845336914,1063,216,0,95.5036544799805,613,4,74,613,"Tree Covered Area"
21.4166666666667,8.58333333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,25.6337604522705,13.5166873931885,62.9356384277344,163.946655273438,36.6180000305176,15.1409997940063,21.4770011901855,24.3015003204346,25.4645004272461,28.0112495422363,24.3015003204346,1057,215,0,95.435432434082,609,4,74,609,"Tree Covered Area"
21.5833333333333,8.58333333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,25.8705005645752,13.6792497634888,62.2342796325684,169.927429199219,37.1502494812012,15.1700000762939,21.9802494049072,24.5388336181641,25.5630836486816,28.3035831451416,24.5388336181641,1039,212,0,95.8412399291992,600,3,71,600,"Tree Covered Area"
21.75,8.58333333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,25.6569061279297,13.677978515625,62.5672340393066,168.098770141602,36.8059997558594,14.9447498321533,21.8612499237061,24.3550834655762,25.3292503356934,28.0446243286133,24.3550834655762,1044,212,0,95.5909576416016,602,5,72,602,"Tree Covered Area"
21.9166666666667,8.58333333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,24.9671974182129,13.6223964691162,63.3673477172852,159.603912353516,35.8095016479492,14.3120002746582,21.497501373291,23.7508335113525,24.6538333892822,27.2254581451416,23.7413330078125,1066,217,0,95.5099868774414,614,5,75,8,"Shrubs Covered Area"
22.0833333333333,8.58333333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,24.5658130645752,13.6975002288818,63.0371513366699,160.572113037109,35.4925003051758,13.7632503509521,21.7292499542236,23.4363746643066,24.0864582061768,26.8238334655762,23.1949996948242,1070,218,0,95.4806747436523,616,5,187,9,"Tree Covered Area"
22.25,8.58333333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,24.7201137542725,13.8335199356079,63.065975189209,162.596237182617,35.6969985961914,13.7620000839233,21.9349975585938,23.5788745880127,24.1851654052734,27.0302085876465,23.316291809082,1059,216,0,95.8111267089844,611,5,183,9,"Shrubs Covered Area"
22.4166666666667,8.58333333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,24.1695938110352,13.8500204086304,63.4361839294434,156.201263427734,34.939998626709,13.1070003509521,21.8329982757568,23.142707824707,23.5775413513184,26.3971672058105,22.7519989013672,1075,220,0,95.9171371459961,621,5,186,9,"Shrubs Covered Area"
40.0833333333333,8.58333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,18.8813018798828,13.8828544616699,75.2733612060547,112.563003540039,27.7612495422363,9.31799983978271,18.4432487487793,19.2778759002686,17.3549995422363,20.1491260528564,17.3549995422363,1000,186,4,71.4820175170898,497,49,290,49,"CropLand"
40.25,8.58333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,17.3250007629395,12.8059577941895,79.3073654174805,84.2842407226562,24.7857494354248,8.63850021362305,16.1472492218018,17.6870002746582,16.1405010223389,18.2002906799316,16.1405010223389,1110,204,5,69.1091461181641,535,58,332,58,"Tree Covered Area"
41.9166666666667,8.58333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,22.2136039733887,12.9414587020874,76.7094421386719,69.536262512207,30.3332500457764,13.4624996185303,16.8707504272461,22.8545417785645,21.3139591217041,23.0913753509521,21.3139591217041,654,99,5,58.2914581298828,249,35,233,35,"Shrubs Covered Area"
42.0833333333333,8.58333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,23.0079174041748,12.6897916793823,75.7418670654297,73.4304580688477,30.9354991912842,14.1815004348755,16.7539978027344,23.6911239624023,21.9788341522217,23.8852920532227,21.9788341522217,595,91,5,58.7087173461914,230,32,215,32,"Grassland"
42.25,8.58333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,22.8274784088135,13.0356664657593,75.9831390380859,72.9321060180664,30.9379997253418,13.7819995880127,17.1560001373291,23.4993324279785,21.8017501831055,23.7031669616699,21.8017501831055,584,91,5,59.5011024475098,229,31,214,31,"Shrubs Covered Area"
42.4166666666667,8.58333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,21.851261138916,14.6167297363281,76.7121276855469,71.2864837646484,31.1375007629395,12.0834999084473,19.0540008544922,22.4685821533203,20.9308338165283,22.7819995880127,20.9308338165283,622,99,5,61.5272102355957,248,32,229,32,"Shrubs Covered Area"
42.5833333333333,8.58333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,22.6180305480957,13.4782705307007,75.1223831176758,81.771110534668,31.1097507476807,13.1680002212524,17.9417495727539,23.3513336181641,21.4418334960938,23.5648746490479,21.4418334960938,576,95,5,63.3639793395996,234,29,219,29,"Grassland"
42.75,8.58333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,22.3687705993652,14.0980834960938,75.6091537475586,86.8595199584961,31.2002506256104,12.5542497634888,18.6459999084473,23.1352920532227,21.1115837097168,23.3290424346924,21.1115837097168,574,95,5,64.2532119750977,235,30,222,30,"Grassland"
42.9166666666667,8.58333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,22.9248123168945,13.9078330993652,75.2201690673828,99.5220108032227,31.5247497558594,13.035249710083,18.4895000457764,23.8014163970947,21.7528324127197,23.9055423736572,21.4707088470459,531,91,4,66.978759765625,223,25,214,26,"Grassland"
43.0833333333333,8.58333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,23.271333694458,13.6164169311523,74.6565170288086,108.596435546875,31.6240005493164,13.3852500915527,18.2387504577637,24.2115421295166,21.9454174041748,24.281042098999,21.7004585266113,511,89,4,68.4324035644531,218,23,209,25,"Grassland"
-13.0833333333333,8.41666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26.2462596893311,7.50120449066162,76.1101455688477,77.6010055541992,31.7283134460449,21.8725910186768,9.85572242736816,25.2715358734131,26.6051216125488,27.2744979858398,25.2715358734131,2975,747,5,107.636222839355,1925,26,256,1925,"Waterbodies"
